15:19:08.379 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:19:08.414 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@2a3b18e4{HTTP/1.1}{0.0.0.0:45113}
15:19:08.415 [main] INFO  org.eclipse.jetty.server.Server - Started @5163ms
15:19:28.140 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3881ms
15:19:28.343 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:19:28.993 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:19:29.410 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:19:29.436 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@495147cd{HTTP/1.1}{0.0.0.0:36875}
15:19:29.437 [main] INFO  org.eclipse.jetty.server.Server - Started @5180ms
15:19:50.013 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @4025ms
15:19:50.434 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:19:51.041 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:19:51.201 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:19:51.243 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@1753ffcc{HTTP/1.1}{0.0.0.0:39629}
15:19:51.243 [main] INFO  org.eclipse.jetty.server.Server - Started @5257ms
15:20:10.663 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3870ms
15:20:10.866 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:20:11.416 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
