nr;Band;spelling;randomisation;selection;Etymology;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
615;16;schouw;0,681860389;2;;6;0,2;-0,1;-0,3;0,3;321;0,993368185;2,476611224;0,984423676;1,753040733;W;W;W;W;4620;0,55;3,664641976;-0,259637311
604;16;leestempo;0,692534798;2;;9;0;-0,3;-0,8;-0,3;334;0,993670819;2,493238942;0,988023952;1,794367749;W;W;W;W;1590;;3,201397124;
632;16;minder;0,722702154;2;;6;0,6;0,9;0,1;0,5;307;0,993335053;2,474831769;0,986970684;1,781960335;W;W;W;W;162000;121,27;5,209515015;2,083753378
620;16;zeemansgraf;0,748962293;2;;11;0;0,2;-0,5;0,1;347;0,9937563;2,498063002;0,988472622;1,799738004;W;W;W;W;2800;0,34;3,447158031;-0,468521083
621;16;pashok;0,772347914;2;;6;0,7;0,1;0,8;-0,3;344;0,99342844;2,479867551;0,985465116;1,764687628;W;W;W;W;129;;2,11058971;
614;16;admiraal;0,819910075;2;;8;-0,2;0,5;0,2;0,7;327;0,993853879;2,503641797;0,990825688;1,828789206;W;W;W;W;9230;14,66;3,965201701;1,16613397
631;16;percentage;0,878297286;2;;10;0,5;0,9;-0,4;-0,5;339;0,993727014;2,496403745;0,98820059;1,796475794;W;W;W;W;20800;3,45;4,318063335;0,537819095
630;16;doorstrepen;0,977605333;2;;11;-0,6;0,9;0,4;0,4;328;0,993727784;2,496447255;0,990853659;1,829143935;W;W;W;W;682;0,16;2,833784375;-0,795880017
641;17;eigenbelang;0,106272279;2;;11;0;0,2;-0,5;0,4;299;0,992752066;2,444734809;0,986622074;1,777913515;W;W;W;W;4850;1,49;3,685741739;0,173186268
670;17;hok;0,207265666;2;;3;0,8;-0,4;-1,1;0;347;0,992674683;2,4409019;0,985590778;1,766109252;W;W;W;W;5560;4,41;3,745074792;0,644438589
653;17;rotten;0,249550943;2;;6;0,1;0,4;-0,4;0,3;326;0,992486001;2,431703654;0,987730061;1,790877946;W;W;W;W;3060;6,47;3,485721426;0,810904281
652;17;nijdig;0,272859425;2;;6;0,4;0,3;-0,4;0;342;0,992503751;2,432560239;0,988304094;1,797714754;W;W;W;W;4500;3,29;3,653212514;0,517195898
643;17;asiel;0,279008772;2;;5;0,4;0;0,6;0,6;343;0,992427231;2,428880135;0,985422741;1,76420903;W;W;W;W;3770;4,87;3,57634135;0,687528961
642;17;kabeljauw;0,343899716;2;;9;0,6;0,3;0,4;0;372;0,992289393;2,42233296;0,98655914;1,777186047;W;W;W;W;1680;1,01;3,225309282;0,004321374
673;17;tijger;0,379484398;2;;6;0,9;0,1;-1,3;-0,4;352;0,993116796;2,463301566;0,991477273;1,837113228;W;W;W;W;5350;11,69;3,728353782;1,067814511
651;17;grot;0,449673251;2;;4;0,5;-0,1;-0,5;0,7;321;0,992346779;2,425046126;0,987538941;1,788620138;W;W;W;W;6950;17,45;3,841984805;1,241795431
659;17;versterking;0,550288722;2;;11;0,8;0,5;-0,2;0;374;0,99266203;2,440278549;0,986631016;1,77801696;W;W;W;W;11800;14,96;4,071882007;1,174931594
645;17;bijstellen;0,575911741;2;;10;0,2;0,5;0,4;0,1;330;0,992850474;2,449661624;0,984848485;1,757762792;W;W;W;W;2210;1,26;3,344392274;0,100370545
668;17;gestreept;0,59244496;2;;9;0,5;-0,7;1,1;0,7;359;0,992911638;2,452754014;0,988857939;1,804391744;W;W;W;W;2500;0,5;3,397940009;-0,301029996
649;17;detecteren;0,632271967;2;;10;0;-1,3;0,6;-0,4;347;0,993104744;2,462674306;0,988472622;1,799738004;W;W;W;W;1340;0,48;3,127104798;-0,318758763
667;17;wapperen;0,684231562;2;;8;-0,4;0,7;1,1;-0,1;337;0,993045706;2,459615624;0,988130564;1,795639128;W;W;W;W;3010;1,17;3,478566496;0,068185862
671;17;optrommelen;0,691769069;2;;11;-0,8;0;-1,1;-0,6;331;0,992454507;2,430188179;0,98489426;1,758273959;W;W;W;W;462;0,32;2,664641976;-0,494850022
678;17;voogdij;0,741120227;2;;7;-1,1;0,2;-0,5;0,6;349;0,992743471;2,444307298;0,988538682;1,800533085;W;W;W;W;4020;5,19;3,604226053;0,715167358
677;17;slok;0,796118013;2;;4;0,5;1,2;0,2;1,3;329;0,993019483;2,458264397;0,987841945;1,792203939;W;W;W;W;9160;8,05;3,961895474;0,90579588
654;17;refrein;0,853234569;2;;7;0;0,4;-0,4;1;360;0,992511934;2,43295574;0,986111111;1,772034148;W;W;W;W;3800;1,14;3,579783597;0,056904851
676;17;supporter;0,880911618;2;;9;0,5;1,2;0,3;-0,9;330;0,99234563;2,424991603;0,987878788;1,792641269;W;W;W;W;2130;0,55;3,328379603;-0,259637311
644;17;markering;0,951451248;2;;9;0;0,2;-0,4;-0,1;342;0,992944993;2,454450382;0,988304094;1,797714754;W;W;W;W;1990;0,53;3,298853076;-0,27572413
663;17;stedeling;0,961402131;2;;9;-0,6;0,8;-0,9;0,4;306;0,992948106;2,454609035;0,983660131;1,744650345;W;W;W;W;2070;0,46;3,315970345;-0,337242168
688;18;sjaal;0,053974216;2;;5;0,2;0,3;0,5;0,2;318;0,991341825;2,379921005;0,98427673;1,751416378;W;W;W;W;5400;5,31;3,73239376;0,725094521
702;18;ontstaan;0,127353559;2;;8;0,4;0,8;1;0,2;358;0,991768694;2,398494755;0,98603352;1,771146682;W;W;W;W;86700;11,32;4,938019097;1,053846427
692;18;makkelijk;0,227879215;2;;9;-0,7;0,1;-0,8;-1,1;333;0,992007459;2,409255961;0,984984985;1,759288443;W;W;W;W;25600;103,43;4,408239965;2,014646525
687;18;moleculair;0,294713805;2;;10;-0,7;0,3;0,9;-0,1;324;0,991706782;2,395749193;0,984567901;1,754639517;W;W;W;W;1860;0,53;3,269512944;-0,27572413
693;18;meloen;0,308628073;2;;6;1,1;1;0,3;-0,5;306;0,991515015;2,387357702;0,986928105;1,781464488;W;W;W;W;1730;2,01;3,238046103;0,303196057
713;18;verschijning;0,346376097;2;;12;-0,1;1,3;0,5;-0,9;297;0,991971815;2,407631687;0,986531987;1,776872466;W;W;W;W;15200;3,36;4,181843588;0,526339277
703;18;regime;0,358828704;2;;6;-0,2;0,9;-0,5;1,5;324;0,991227945;2,375101837;0,981481481;1,721361835;W;W;W;W;19400;2,72;4,28780173;0,434568904
682;18;koolraap;0,409840719;2;;8;-0,2;0,4;0,5;-0,9;331;0,992102167;2,41360294;0,98489426;1,758273959;W;W;W;W;691;0,16;2,839478047;-0,795880017
711;18;slenteren;0,454375431;2;;9;0,4;1,1;1,2;0,7;337;0,991600898;2,391095033;0,985163205;1,761286576;W;W;W;W;3130;0,37;3,495544338;-0,431798276
700;18;vaststelling;0,484396695;2;;12;0,8;0,3;-0,3;-0,5;347;0,991712125;2,395985433;0,982708934;1,734366777;W;W;W;W;12600;0,37;4,100370545;-0,431798276
685;18;onthalen;0,527324194;2;;8;-0,6;-0,1;0,5;-0,2;360;0,99174089;2,397259524;0,986111111;1,772034148;W;W;W;W;956;0,27;2,980457892;-0,568636236
699;18;volleybal;0,617203521;2;;9;-0,7;0,4;-0,5;-0,6;324;0,99199208;2,408554367;0,987654321;1,789982093;W;W;W;W;1360;0,91;3,133538908;-0,040958608
696;18;bewerkstelligen;0,645573731;2;;15;-0,5;0,5;-0,5;0,1;318;0,991221474;2,374829633;0,98427673;1,751416378;W;W;W;W;7250;1,05;3,860338007;0,021189299
694;18;ontzag;0,654206963;2;;6;0,1;0;-0,5;0,4;329;0,992118623;2,4143629;0,984802432;1,75724898;W;W;W;W;6450;1,56;3,809559715;0,193124598
691;18;herhaaldelijk;0,666804283;2;;13;-0,1;0,2;-0,6;0;342;0,991862598;2,402693883;0,98245614;1,731664396;W;W;W;W;14800;1,53;4,170261715;0,184691431
695;18;ijsvrij;0,723024438;2;;7;-0,7;1,1;0,3;0,9;339;0,991810489;2,400358501;0,985250737;1,76227054;W;W;W;W;1460;;3,164352856;
701;18;afstempelen;0,796598119;2;;11;0,2;-0,6;-1;0,4;380;0,992184543;2,417421298;0,981578947;1,72238389;W;W;W;W;341;0,14;2,532754379;-0,853871964
706;18;belagen;0,885382539;2;;7;-0,7;-0,5;-1,2;-0,4;354;0,991583963;2,390355429;0,983050847;1,738042134;W;W;W;W;1480;0,43;3,170261715;-0,366531544
704;18;zuidwaarts;0,919399892;2;;10;-0,8;-0,3;-1,2;-0,3;348;0,992135996;2,415166746;0,985632184;1,766578462;W;W;W;W;2830;2,79;3,451786436;0,445604203
681;18;ondeelbaar;0,995285229;2;;10;0;0,2;0,3;-1;315;0,992041447;2,410810713;0,984126984;1,749765824;W;W;W;W;2260;0,27;3,354108439;-0,568636236
746;19;menslievend;0,031983915;2;;11;-0,5;1,1;-0,8;-1,3;379;0,990542261;2,347192514;0,981530343;1,721873986;W;W;W;W;529;0,21;2,723455672;-0,677780705
736;19;muf;0,123440469;2;;3;-0,1;-0,2;0,2;-1,2;365;0,990280234;2,336993312;0,983561644;1,743577;W;W;W;W;2090;0,57;3,320146286;-0,244125144
738;19;mailen;0,143920919;2;;6;0,9;1;0,8;0,9;338;0,99065282;2,351570229;0,985207101;1,7617798;W;W;W;W;2990;0,8;3,475671188;-0,096910013
759;19;principieel;0,179937042;2;;11;0,2;-0,8;-1,7;-1,1;355;0,990534961;2,346905048;0,983098592;1,738557225;W;W;W;W;6930;0,59;3,840733235;-0,229147988
751;19;omploegen;0,231749658;2;;9;-0,3;-1,4;0,5;-0,9;333;0,990278738;2,336935768;0,981981982;1,726629445;W;W;W;W;462;0,34;2,664641976;-0,468521083
755;19;opvliegend;0,247426359;2;;10;1,3;0;-0,4;1,2;345;0,991069993;2,368507604;0,985507246;1,765163852;W;W;W;W;1940;1,78;3,28780173;0,250420002
756;19;stopzetten;0,296323843;2;;10;1,2;0,8;-1,2;-0,8;345;0,99113645;2,371269507;0,982608696;1,73329371;W;W;W;W;2290;2,24;3,359835482;0,350248018
748;19;fascineren;0,371546881;2;;10;0,2;0,5;-1,3;-0,4;363;0,990314114;2,338298454;0,983471074;1,742591713;W;W;W;W;2850;0,25;3,45484486;-0,602059991
757;19;misvormd;0,3973113;2;;8;0,6;1,3;-1,2;1,6;351;0,989978235;2,325532028;0,98005698;1,706625202;W;W;W;W;2100;1,72;3,322219295;0,235528447
745;19;doortocht;0,405157067;2;;9;0,8;1,7;0,3;1;369;0,990830078;2,358684418;0,983739837;1,74552049;W;W;W;W;3280;0,75;3,515873844;-0,124938737
731;19;microchip;0,51775746;2;;9;-0,5;0,7;0,6;-0,1;350;0,990472634;2,344458498;0,982857143;1,735957053;W;W;W;W;680;1,17;2,832508913;0,068185862
726;19;analfabetisme;0,545515734;2;;13;-1;0;1,2;0,6;344;0,990830655;2,358707791;0,98255814;1,732753253;W;W;W;W;1810;0,23;3,257678575;-0,638272164
743;19;statistisch;0,581764025;2;;11;-0,6;1,1;1,2;-0,2;319;0,991062442;2,3681949;0,984326019;1,751960709;W;W;W;W;18300;1,3;4,26245109;0,113943352
725;19;levenslustig;0,642877816;2;;12;-0,1;-0,8;-0,4;0,9;335;0,990534521;2,346887744;0,982089552;1,727767866;W;W;W;W;2530;0,59;3,403120521;-0,229147988
758;19;alvleesklier;0,655420771;2;;12;-1,4;0,6;-0,9;-1,6;355;0,990960147;2,363981676;0,983098592;1,738557225;W;W;W;W;952;0,53;2,978636948;-0,27572413
730;19;nomineren;0,709344747;2;;9;-0,7;0,8;0,3;1,1;338;0,990759617;2,355842205;0,985207101;1,7617798;W;W;W;W;2090;0,5;3,320146286;-0,301029996
723;19;verschroeien;0,833648047;2;;12;0;0;-0,5;-0,5;326;0,99062413;2,350429906;0,984662577;1,755691469;W;W;W;W;548;0,18;2,738780558;-0,744727495
737;19;trol;0,846945572;2;;4;0,1;0,1;-0,5;0,1;330;0,990656374;2,351711695;0,984848485;1,757762792;W;W;W;W;3310;1,74;3,519827994;0,240549248
728;19;borstkas;0,862724391;2;;8;0,8;0,1;-1;-0,1;335;0,990395599;2,341453806;0,985074627;1,760292596;W;W;W;W;4180;2,54;3,621176282;0,404833717
742;19;vertering;0,922202989;2;;9;1;1,2;-1,1;-0,4;343;0,990775356;2,356475445;0,982507289;1,732210155;W;W;W;W;1020;0,11;3,008600172;-0,958607315
799;20;aanstormen;0,024931153;2;;10;-1;0,9;-1,2;1,5;339;0,989549147;2,309755298;0,982300885;1,730010952;W;W;W;W;541;0,07;2,733197265;-1,15490196
787;20;flauwvallen;0,060238296;2;;11;0,3;1,3;-0,9;0,1;346;0,988979517;2,289661162;0,98265896;1,733831545;W;W;W;W;1470;2,38;3,167317335;0,376576957
788;20;sabotage;0,091237698;2;;8;0,6;1,5;-1,1;0,9;337;0,989535971;2,309279837;0,979228487;1,698221971;W;W;W;W;4080;3,04;3,610660163;0,482873584
768;20;naaldbos;0,123530393;2;;8;0,5;0;-0,8;-0,2;329;0,989863921;2,321272207;0,981762918;1,724317976;W;W;W;W;527;;2,721810615;
782;20;weliswaar;0,171187457;2;;9;-0,5;-0,4;-1,3;0,9;319;0,989124489;2,294687815;0,978056426;1,68653505;W;W;W;W;54500;1,39;4,736396502;0,1430148
769;20;krantenkop;0,22045779;2;;10;-0,6;-0,9;-0,8;0,2;344;0,989341965;2,302338848;0,979651163;1,702494062;W;W;W;W;1020;0,62;3,008600172;-0,207608311
780;20;wapentuig;0,269083432;2;;9;0;0,5;-1,2;1;354;0,98955039;2,309800161;0,980225989;1,7083543;W;W;W;W;1860;0,59;3,269512944;-0,229147988
791;20;eliminatie;0,332617257;2;;10;0,4;-1,3;1,5;-0,8;346;0,988703741;2,280255872;0,98265896;1,733831545;W;W;W;W;1550;0,64;3,190331698;-0,193820026
781;20;korset;0,338867577;2;;6;1,2;-0,5;-1,2;-1,2;320;0,988734986;2,281311376;0,98125;1,718941635;W;W;W;W;1640;1,51;3,214843848;0,178976947
786;20;implantaat;0,4237142;2;;10;-0,2;1,7;-0,3;-0,4;341;0,989505349;2,308176852;0,982404692;1,731115956;W;W;W;W;621;1,69;2,7930916;0,227886705
785;20;lafaard;0,446882137;2;;7;-1,1;-0,7;-1,3;1,5;332;0,98869656;2,280013621;0,981927711;1,72605594;W;W;W;W;3450;20,56;3,537819095;1,31302311
798;20;opborrelen;0,49947245;2;;10;-1,1;-0,3;-0,6;-1,2;315;0,989727835;2,31625537;0,980952381;1,715844668;W;W;W;W;1720;0,09;3,235528447;-1,045757491
800;20;zeedijk;0,501930133;2;;7;-0,9;-1,4;-0,9;1,7;345;0,988591458;2,276483559;0,976811594;1,674369664;W;W;W;W;2760;;3,440909082;
796;20;stoomwolk;0,596756334;2;;9;-1,7;0,9;-1,3;1,2;355;0,98863208;2,277844572;0,98028169;1,708925293;W;W;W;W;114;;2,056904851;
789;20;karakteriseren;0,627498992;2;;14;1,1;1,5;-1,1;0,4;337;0,988626;2,277640589;0,979228487;1,698221971;W;W;W;W;3330;0,23;3,522444234;-0,638272164
797;20;wijnoogst;0,66582565;2;;9;-1,4;1,7;0,2;-0,9;329;0,989395965;2,304259685;0,981762918;1,724317976;W;W;W;W;558;0,11;2,746634199;-0,958607315
767;20;begeerd;0,69919084;2;;7;-0,7;-0,8;-0,6;0,5;337;0,988786496;2,283057037;0,976261128;1,669068235;W;W;W;W;3800;0,59;3,579783597;-0,229147988
792;20;uitbrengen;0,796625475;2;;10;1,7;0,1;0,5;-0,1;339;0,989709603;2,315587665;0,982300885;1,730010952;W;W;W;W;6920;7,04;3,840106094;0,847572659
778;20;lichtschakelaar;0,831333353;2;;15;0,7;-0,6;-1;-0,6;356;0,989706851;2,315486947;0,983146067;1,73906988;W;W;W;W;410;0,21;2,612783857;-0,677780705
776;20;stempeldoos;0,993191045;2;;11;0,4;-1;-0,4;0,8;358;0,988982623;2,289768258;0,980446927;1,710622417;W;W;W;W;71;;1,851258349;
823;21;autisme;0,059785528;2;;7;0,1;0,9;-1,6;-0,1;341;0,987903468;2,254049336;0,979472141;1,700680852;W;W;W;W;1970;0,41;3,294466226;-0,387216143
814;21;reiniger;0,079646284;2;;8;0,4;1,4;0,1;-0,5;354;0,988543177;2,27487138;0,980225989;1,7083543;W;W;W;W;491;0,11;2,691081492;-0,958607315
828;21;getintel;0,119532813;2;;8;0,8;1,7;-0,5;1;357;0,987420221;2,238944027;0,977591036;1,681957761;W;W;W;W;86;;1,934498451;
837;21;administratief;0,139699079;2;;14;1,5;1,5;-0,7;0,2;333;0,987146383;2,230606076;0,978978979;1,695714612;W;W;W;W;9080;0,73;3,958085849;-0,13667714
813;21;abstractie;0,190600351;2;;10;0,4;1,1;0,5;1,4;327;0,988372354;2,269214387;0,981651376;1,723144566;W;W;W;W;4010;0,11;3,603144373;-0,958607315
840;21;rijverbod;0,239541606;2;;9;1,8;1,8;-1,3;-0,8;334;0,987964186;2,255984074;0,979041916;1,696346077;W;W;W;W;262;;2,418301291;
812;21;vaartijd;0,371661053;2;;8;0,9;1;-0,1;-0,2;346;0,987549758;2,242943084;0,976878613;1,675018327;W;W;W;W;180;;2,255272505;
826;21;driedelig;0,395940792;2;;9;-0,5;1,5;0,4;-0,5;347;0,988415557;2,270638251;0,979827089;1,704281389;W;W;W;W;3340;0,23;3,523746467;-0,638272164
834;21;gedisciplineerd;0,45831785;2;;15;1,6;-0,2;0,2;-0,6;309;0,988242381;2,264958321;0,977346278;1,679564543;W;W;W;W;2200;0,85;3,342422681;-0,070581074
835;21;binnenstebuiten;0,495151373;2;;15;-1,7;-0,4;0,4;-0,7;352;0,987668598;2,246643752;0,980113636;1,707204274;W;W;W;W;3660;1,33;3,563481085;0,123851641
803;21;recensie;0,571320353;2;;8;0,1;-1,3;-1,1;0,1;324;0,988093407;2,260129956;0,978395062;1,689888006;W;W;W;W;10500;1,44;4,021189299;0,158362492
817;21;reactor;0,614518655;2;;7;1;-0,5;0,7;1;324;0,98715199;2,230775254;0,978395062;1,689888006;W;W;W;W;2390;4,21;3,378397901;0,624282096
822;21;terugkrijgen;0,620529579;2;;12;0,3;1,2;-1,2;1,9;349;0,988147402;2,261873887;0,979942693;1,70545884;W;W;W;W;2450;4,83;3,389166084;0,683947131
810;21;aantrekking;0,66866149;2;;11;-0,1;-1,4;-0,9;-0,8;340;0,988119828;2,26098246;0,979411765;1,700070597;W;W;W;W;1750;1,17;3,243038049;0,068185862
815;21;poppenwagen;0,690972126;2;;11;1;0;-1,1;-1,2;376;0,988512987;2,273866297;0,978723404;1,693157289;W;W;W;W;708;;2,850033258;
809;21;vlekkeloos;0,73303081;2;;10;1,1;1,2;-0,3;-1,4;374;0,987587165;2,244104634;0,978609626;1,692022356;W;W;W;W;3010;0,82;3,478566496;-0,086186148
807;21;koudbloedig;0,778678958;2;;11;-0,5;0,9;-0,4;0,9;355;0,987283817;2,234771321;0,98028169;1,708925293;W;W;W;W;353;0,37;2,547774705;-0,431798276
802;21;filiaal;0,80063902;2;;7;0,1;0,4;-0,6;-0,7;314;0,988217767;2,26415692;0,974522293;1,652622857;W;W;W;W;3830;0,82;3,583198774;-0,086186148
819;21;zeevogel;0,894362413;2;;8;0,5;-0,5;-1,2;0,8;311;0,98852698;2,274331891;0,977491961;1,680987857;W;W;W;W;412;0,02;2,614897216;-1,698970004
806;21;gesmeek;0,977150735;2;;7;-0,4;-0,7;-0,4;1,4;293;0,988135429;2,261486605;0,979522184;1,701187151;W;W;W;W;117;0,11;2,068185862;-0,958607315
877;22;daarheen;0,046130945;2;;8;0,2;0,5;-2;-2;313;0,986845325;2,221614788;0,977635783;1,682396329;W;W;W;W;5360;28,49;3,72916479;1,454692449
866;22;hagelen;0,069875124;2;;7;-1,4;1,8;1,3;-0,2;374;0,986272392;2,204984008;0,978609626;1,692022356;W;W;W;W;526;0,14;2,720985744;-0,853871964
875;22;prinses;0,095102543;2;;7;1,1;-1,4;-2;-0,2;335;0,985120369;2,173279841;0,976119403;1,667710881;W;W;W;W;19900;42,47;4,298853076;1,628082261
876;22;westelijk;0,164530719;2;;9;1,3;-2;-1,5;-0,2;326;0,98580907;2,191967414;0,972392638;1,633071367;W;W;W;W;7040;1,05;3,847572659;0,021189299
871;22;presidentieel;0,202403594;2;;13;1,7;-0,2;1,5;1,6;335;0,985314174;2,178462079;0,973134328;1,63980953;W;W;W;W;1200;0,87;3,079181246;-0,060480747
846;22;debatteren;0,221598277;2;;10;-1;0,9;-1,2;1,3;339;0,986346872;2,207111697;0,97640118;1,670412602;W;W;W;W;2320;1,21;3,365487985;0,08278537
864;22;alleseter;0,396845202;2;;9;-0,6;1,5;-1,8;0,3;344;0,986566716;2,213451008;0,973837209;1,646264561;W;W;W;W;2620;;3,418301291;
843;22;afzweren;0,423048344;2;;8;0,3;0,8;-0,2;0;345;0,985045757;2,17130022;0,973913043;1,64696511;W;W;W;W;1230;0,3;3,089905111;-0,522878745
853;22;eentalig;0,484609213;2;;8;0,2;1,2;-1,4;1,4;340;0,985982243;2,196789084;0,976470588;1,671079974;W;W;W;W;752;;2,876217841;
855;22;hoofdtaal;0,505878632;2;;9;-0,8;1;-0,1;-1,1;307;0,986478716;2,210902807;0,977198697;1,678126146;W;W;W;W;208;;2,318063335;
873;22;dessert;0,516996971;2;;7;2;-0.5;0.2;-0.4;359;0,985068239;2,171895816;0,977715877;1,683182162;W;W;W;W;2900;5,44;3,462397998;0,7355989
869;22;pathetisch;0,542268944;2;;10;-1;-1.7;-0.6;-2.1;341;0,986103973;2,200209224;0,973607038;1,644143194;W;W;W;W;3070;0,89;3,487138375;-0,050609993
851;22;bestijgen;0,582834187;2;;9;-0,8;-0,8;0,3;0,8;323;0,985664563;2,187982537;0,978328173;1,689224213;W;W;W;W;2160;1,05;3,334453751;0,021189299
860;22;weglokken;0,648903361;2;;9;0,9;-1,2;-1;0,7;318;0,985806959;2,19190895;0,974842767;1,655620272;W;W;W;W;176;0,32;2,245512668;-0,494850022
879;22;kippenvlees;0,691740574;2;;11;1,2;1,1;-2;1,9;310;0,986174479;2,202202005;0,977419355;1,68027807;W;W;W;W;504;;2,702430536;
863;22;schoolbal;0,78248799;2;;9;1,3;0,2;-1,9;0,3;318;0,986640121;2,215587623;0,977987421;1,685854127;W;W;W;W;701;1,78;2,845718018;0,250420002
874;22;verbouwer;0,828548669;2;;9;0,4;1,3;-1;-1,6;337;0,986704507;2,217470061;0,976261128;1,669068235;W;W;W;W;170;;2,230448921;
850;22;handenarbeid;0,894655236;2;;12;-0,7;0,9;-0,8;1,2;307;0,985182623;2,174938119;0,973941368;1,647226978;W;W;W;W;2280;0,46;3,357934847;-0,337242168
845;22;opgeleide;0,931840055;2;;9;0,4;-1;-0,9;-1,2;352;0,986556392;2,213151302;0,977272727;1,678847245;W;W;W;W;4730;0,71;3,674861141;-0,148741651
848;22;abonnement;0,959496342;2;;10;0,4;-0,3;-1,1;-0,2;330;0,986086413;2,199714271;0,975757576;1,66425938;W;W;W;W;8530;1,19;3,930949031;0,075546961
910;23;aluminiumfolie;0,036769237;2;;14;0,8;2,1;0,7;1,3;303;0,982847046;2,11645759;0,97359736;1,644054155;W;W;W;W;2020;0,57;3,305351369;-0,244125144
904;23;vastlijmen;0,07433163;2;;10;0,1;-1,8;-2,1;0,3;337;0,984767641;2,163995192;0,976261128;1,669068235;W;W;W;W;205;0,07;2,311753861;-1,15490196
893;23;lawaaierig;0,163196688;2;;10;1,2;0;-0,6;0,6;321;0,982776985;2,114811351;0,968847352;1,601844359;W;W;W;W;1070;0,82;3,029383778;-0,086186148
903;23;staand;0,190860232;2;;6;0;-1;-2,1;0,2;341;0,98307856;2,121938772;0,970674487;1,617740773;W;W;W;W;5730;1,51;3,758154622;0,178976947
884;23;opfokken;0,208863793;2;;8;0,1;-0,6;-1,6;1,5;364;0,984355236;2,153371063;0,972527473;1,634290811;W;W;W;W;461;0,5;2,663700925;-0,301029996
900;23;voorafgaan;0,247294144;2;;10;0;1,6;1,7;-1,4;325;0,98373234;2,137771158;0,975384615;1,660722309;W;W;W;W;2560;0,07;3,408239965;-1,15490196
901;23;schimmig;0,302274387;2;;8;-1,8;-1,8;0,1;0;348;0,983337951;2,128156645;0,971264368;1,622961192;W;W;W;W;2500;0,05;3,397940009;-1,301029996
908;23;butler;0,360837275;2;;6;0,4;2,1;-0,5;0,2;342;0,984672149;2,161513414;0,976608187;1,672405215;W;W;W;W;6510;6,75;3,813580989;0,829303773
916;23;epicentrum;0,402375703;2;;10;0;0,3;0;-2,1;330;0,982896956;2,117633855;0,966666667;1,583386784;W;W;W;W;3010;0,53;3,478566496;-0,27572413
883;23;orthodoxe;0,438392818;2;;9;-1,5;1,2;-1,4;1,4;339;0,983408865;2,129870946;0,973451327;1,642712275;W;W;W;W;6970;0,41;3,843232778;-0,387216143
906;23;teugel;0,47254005;2;;6;-0,7;2;-0,2;0,5;329;0,9843363;2,15288904;0,975683891;1,663558916;W;W;W;W;2220;0,25;3,346352974;-0,602059991
888;23;rouwdag;0,491830939;2;;7;1,1;-1;-0,7;0;326;0,984578529;2,159093145;0,975460123;1,661436726;W;W;W;W;93;;1,968482949;
914;23;onvoldaan;0,50567319;2;;9;0,7;-2;-2;-2,1;319;0,983589371;2,134263004;0,971786834;1,627622215;W;W;W;W;904;0,14;2,95616843;-0,853871964
915;23;openhouden;0,534230169;2;;10;1,4;0,4;-0,4;-1,8;341;0,983975369;2,143795685;0,973607038;1,644143194;W;W;W;W;1880;1,58;3,274157849;0,198657087
885;23;tennisser;0,592966464;2;;9;-0,9;1,2;1,5;0;345;0,984408448;2,154728269;0,973913043;1,64696511;W;W;W;W;1500;0,27;3,176091259;-0,568636236
897;23;confetti;0,670811797;2;;8;1;1,7;-0,9;-0,3;339;0,984796903;2,164758386;0,973451327;1,642712275;W;W;W;W;2650;0,71;3,423245874;-0,148741651
913;23;marsepein;0,767068833;2;;9;0,2;2;-1,7;-2;332;0,984330532;2,152742308;0,975903614;1,665650068;W;W;W;W;3140;0,27;3,496929648;-0,568636236
891;23;geknik;0,882033127;2;;6;-1,7;-0,9;0,5;0,2;341;0,983968533;2,143625153;0,973607038;1,644143194;W;W;W;W;335;;2,525044807;
890;23;biljet;0,938698477;2;;6;1,1;-0,1;-0,7;1,4;362;0,984005786;2,144555182;0,972375691;1,632918266;W;W;W;W;2710;2,2;3,432969291;0,342422681
882;23;onderbewust;0,971811207;2;;11;0;0,3;-0,9;-1,7;359;0,983481877;2,131642519;0,974930362;1,656442146;W;W;W;W;747;0,3;2,873320602;-0,522878745
943;24;zwartmaken;0,036558889;2;;10;-0,3;2,3;0,4;0,9;336;0,982193058;2,101308606;0,970238095;1,613906913;W;W;W;W;338;0,39;2,5289167;-0,408935393
931;24;afzienbaar;0,049777051;2;;10;0,4;0,5;1,1;-1,1;335;0,981679469;2,089741112;0,970149254;1,613129307;W;W;W;W;9;;0,954242509;
930;24;ontgoochelen;0,139855892;2;;12;1,4;2,4;0,6;0,7;335;0,982337203;2,104606276;0,973134328;1,63980953;W;W;W;W;378;0,37;2,5774918;-0,431798276
955;24;uitlokking;0,203086239;2;;10;0,8;0,1;-0,2;-2;323;0,981016304;2,075206589;0,962848297;1,552309293;W;W;W;W;517;0,8;2,713490543;-0,096910013
937;24;hyena;0,212201187;2;;5;-1,5;-1,6;-0,2;-1,6;328;0,981778783;2,09195621;0,972560976;1,63459419;W;W;W;W;2630;0,98;3,419955748;-0,008773924
938;24;verdrukken;0,28793086;2;;10;0,7;-0,2;-1,4;1;306;0,981710075;2,090422655;0,970588235;1,616981136;W;W;W;W;327;0,14;2,514547753;-0,853871964
