nr;Band;spelling;randomisation;selection;Etymology;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
917;23;rondgaan;0,468116457;1;;8;1,5;-0,8;1,8;0,1;347;0,984079619;2,146403974;0,971181556;1,622225642;W;W;W;W;1910;0,73;3,281033367;-0,13667714
907;23;festijn;0,475749827;1;;7;-0,5;2,2;-1;0,9;345;0,984803274;2,164924714;0,973913043;1,64696511;W;W;W;W;1840;0,41;3,264817823;-0,387216143
881;23;schermer;0,494231054;1;;8;-0,9;1,2;-0,6;-0,4;355;0,984477613;2,156498323;0,974647887;1,653795778;W;W;W;W;3650;0,23;3,562292864;-0,638272164
894;23;grenslijn;0,512786912;1;;9;0,8;-0,3;-1,8;-1,7;325;0,983877322;2,14135581;0,972307692;1,632304363;W;W;W;W;942;0,14;2,974050903;-0,853871964
899;23;uitlezen;0,563935226;1;;8;1,1;-0,7;1,3;0,8;348;0,982830554;2,116069564;0,968390805;1,597934876;W;W;W;W;1870;0,53;3,271841607;-0,27572413
898;23;genre;0,657278933;1;;5;1,6;1;-1,5;0,7;314;0,983127115;2,123096447;0,968152866;1,595907019;W;W;W;W;26700;1,3;4,426511261;0,113943352
919;23;oefenpop;0,727417339;1;;8;1,2;-1,8;-1,3;1,4;338;0,983006333;2,120221923;0,973372781;1,64199174;W;W;W;W;7;;0,84509804;
912;23;stamlid;0,84358983;1;;7;0;2,2;0,7;1,8;358;0,984574546;2,158990444;0,972067039;1,63013662;W;W;W;W;316;0,02;2,499687083;-1,698970004
918;23;inplannen;0,90137115;1;;9;0,7;0,9;1,6;2,2;373;0,983376419;2,129085811;0,973190349;1,640321499;W;W;W;W;931;0,41;2,968949681;-0,387216143
909;23;maagholte;0,949230289;1;;9;0,1;2,2;1,2;0,8;321;0,983806815;2,139609113;0,971962617;1,629198388;W;W;W;W;8;;0,903089987;
942;24;hendel;0,017418675;1;;6;-0,7;-1;2,1;-1;341;0,980727247;2,069006178;0,970674487;1,617740773;W;W;W;W;1900;3,68;3,278753601;0,565847819
924;24;onverslagen;0,044146974;1;;11;0,9;0;0,3;-1,5;307;0,980613698;2,066592126;0,96742671;1,589758504;W;W;W;W;231;0,78;2,36361198;-0,107905397
946;24;toereiken;0,089886955;1;;9;-1;2,2;0;-1,6;313;0,982149347;2,10031311;0,971246006;1,622798026;W;W;W;W;136;0,09;2,133538908;-1,045757491
923;24;muildier;0,16194899;1;;8;1,4;0,9;-1,5;0,6;317;0,981860674;2,093790434;0,968454259;1,598476782;W;W;W;W;544;0,73;2,7355989;-0,13667714
936;24;erfgrond;0,203357589;1;;8;-1;-0,4;-1,5;-1,4;330;0,98010812;2,055987095;0,963636364;1,558600735;W;W;W;W;144;;2,158362492;
934;24;censuur;0,278075079;1;;7;-0,3;1,1;0,6;1,7;320;0,982363413;2,105208371;0,971875;1,628412259;W;W;W;W;5630;0,96;3,750508395;-0,017728767
933;24;topduel;0,315672675;1;;7;-0,5;1;-1,5;-1,4;354;0,981715199;2,090536837;0,968926554;1,602525071;W;W;W;W;2;;0,301029996;
926;24;plaatsmaken;0,368744133;1;;11;-0,2;0,6;1,3;-1,2;329;0,980586313;2,066011718;0,969604863;1,608385571;W;W;W;W;1740;0,14;3,240549248;-0,853871964
960;24;steppe;0,401679841;1;;6;-2,6;1,8;-1,1;0,3;324;0,981882094;2,094271373;0,972222222;1,631533592;W;W;W;W;4250;0,78;3,62838893;-0,107905397
951;24;doorsteek;0,513804054;1;;9;0,9;-0,8;1,7;1,7;337;0,980889112;2,072468454;0,96735905;1,589188668;W;W;W;W;490;0,07;2,69019608;-1,15490196
949;24;nonchalant;0,546338881;1;;10;2,3;-1,6;0,6;-1,3;358;0,982237544;2,102323897;0,972067039;1,63013662;W;W;W;W;5090;1,03;3,706717782;0,012837225
929;24;omspringen;0,589205158;1;;10;0,1;-0,4;-0,3;0;341;0,981857341;2,093715645;0,970674487;1,617740773;W;W;W;W;1730;0,09;3,238046103;-1,045757491
958;24;opklimmen;0,636634778;1;;9;1,8;2,3;0,1;0,9;305;0,981137798;2,077836672;0,967213115;1,587961338;W;W;W;W;1660;0,48;3,220108088;-0,318758763
928;24;waterpoel;0,640456905;1;;9;0,4;0,5;1;-0,4;337;0,98024568;2,058849696;0,96735905;1,589188668;W;W;W;W;700;0,21;2,84509804;-0,677780705
941;24;minimalistisch;0,767986647;1;;14;0.8;2.6;0;-1.2;341;0,982115778;2,099550002;0,967741935;1,59242019;W;W;W;W;2060;0,11;3,31386722;-0,958607315
944;24;pixel;0,79294963;1;;5;-1,5;0,8;-2;-0,4;307;0,982152757;2,100390694;0,973941368;1,647226978;W;W;W;W;1800;0,25;3,255272505;-0,602059991
957;24;uitbuiter;0,882113355;1;;9;1,2;-2,1;0,3;-1;339;0,980768258;2,069881068;0,970501475;1,616217957;W;W;W;W;311;0,23;2,492760389;-0,638272164
932;24;ongelooflijk;0,936994829;1;;12;0,9;-0,7;-1,6;-1,1;321;0,981798143;2,092389212;0,971962617;1,629198388;W;W;W;W;9470;63,98;3,976349979;1,806044236
935;24;naturalisme;0,959248535;1;;11;-0,1;-1,5;-1;-1,4;354;0,98191247;2,094954251;0,968926554;1,602525071;W;W;W;W;3780;;3,5774918;
927;24;kippenpoot;0,9758891;1;;10;-1,5;-0,4;1,2;-0,3;339;0,98171129;2,090449726;0,970501475;1,616217957;W;W;W;W;240;0,18;2,380211242;-0,744727495
963;25;oefenbaan;0,016551496;1;;9;0;1,7;-0,8;-0,3;337;0,979624021;2,046044843;0,961424332;1,541094581;W;W;W;W;22;;1,342422681;
982;25;langverwacht;0,083410374;1;;12;0,6;-0,6;-0,2;-2,4;363;0,978930804;2,032150804;0,966942149;1,585688816;W;W;W;W;1170;0,02;3,068185862;-1,698970004
972;25;mestput;0,187731822;1;;7;0,6;1;-1,6;0,8;304;0,978776926;2,029119234;0,960526316;1,534120544;W;W;W;W;162;;2,209515015;
976;25;moedercel;0,209634895;1;;9;0,7;0,9;1,6;1,5;339;0,977526572;2,005151478;0,96460177;1,566393015;W;W;W;W;45;;1,653212514;
999;25;eindsom;0,242792332;1;;7;-2,1;-0,9;1,8;1,6;344;0,978528126;2,024256691;0,965116279;1,570585029;W;W;W;W;9;;0,954242509;
993;25;gesnauw;0,263018588;1;;7;-0,2;-0,4;-2,6;-0,1;352;0,977873779;2,011691737;0,965909091;1,577099087;W;W;W;W;145;0,09;2,161368002;-1,045757491
962;25;afleider;0,279186954;1;;8;0,8;1,1;-0,7;1,3;337;0,979828685;2,050223451;0,96735905;1,589188668;W;W;W;W;248;0,11;2,394451681;-0,958607315
997;25;ingezoomd;0,294364222;1;;9;2,5;1,6;0,6;-0,7;345;0,97841135;2,021990817;0,962318841;1,548116696;W;W;W;W;1640;0,07;3,214843848;-1,15490196
961;25;heenrit;0,380733445;1;;7;0,1;1;1,6;-0,3;322;0,97826804;2,019224215;0,965838509;1,576516443;W;W;W;W;36;;1,556302501;
995;25;inwijden;0,417734434;1;;8;-0,4;2,5;-1;0,9;318;0,979799186;2,049618969;0,965408805;1,572980772;W;W;W;W;1620;0,5;3,209515015;-0,301029996
968;25;fitnessen;0,48850365;1;;9;1,4;1,7;-0,2;-1,1;355;0,978431087;2,02237307;0,966197183;1,579482828;W;W;W;W;828;0,34;2,918030337;-0,468521083
964;25;loopwagen;0,51902658;1;;9;1,5;1,4;-0,4;-1,1;366;0,979536295;2,044264639;0,967213115;1,587961338;W;W;W;W;243;;2,385606274;
985;25;disfunctioneel;0,585105704;1;;14;0,3;0,8;-2,3;-1;313;0,978523011;2,024157214;0,961661342;1,542947764;W;W;W;W;992;0,25;2,996511672;-0,602059991
979;25;uitprinten;0,592101111;1;;10;-0,2;-0,3;0,2;-1,1;314;0,977038513;1,996100596;0,964968153;1,569375327;W;W;W;W;919;0,37;2,963315511;-0,431798276
971;25;instaan;0,711466076;1;;7;1,6;1,8;-1;-1,3;322;0,97682191;1,992135619;0,962732919;1,551393327;W;W;W;W;2540;1,42;3,404833717;0,152288344
988;25;stijldans;0,785025358;1;;9;1,2;2,1;-1,5;0,2;352;0,978396289;2,021699332;0,96875;1,601008665;W;W;W;W;163;;2,212187604;
991;25;conceptueel;0,849732949;1;;11;2,1;1,5;0,3;-2;332;0,978523504;2,024166807;0,963855422;1,560360563;W;W;W;W;2790;0,05;3,445604203;-1,301029996
986;25;visdraad;0,9207322;1;;8;0,6;0,9;2,1;-1,3;329;0,97764446;2,007362492;0,96656535;1,582542247;W;W;W;W;508;0,16;2,705863712;-0,795880017
989;25;procentteken;0,925702259;1;;12;-1,8;-2,1;0;0,7;350;0,978919141;2,031920362;0,968571429;1,599478664;W;W;W;W;10;;1;
969;25;appartement;0,964308337;1;;11;0,6;-0,7;-1,8;0,1;340;0,978903238;2,031606338;0,967647059;1,591617888;W;W;W;W;14400;39,22;4,158362492;1,593507589
1003;26;graffiti;0,014147922;1;;8;-1,8;1;-1,3;-0,8;335;0,974763639;1,955935759;0,964179104;1,562969787;W;W;W;W;2280;1,76;3,357934847;0,245512668
1036;26;bezitting;0,041994866;1;;9;-1,1;-3;-0,3;1,4;309;0,973711827;1,938384372;0,961165049;1,539073278;W;W;W;W;1410;0,3;3,149219113;-0,522878745
1010;26;landdier;0,172560156;1;;8;0,7;2,3;-1,8;1,3;332;0,975023613;1,96036816;0,960843373;1,536574299;W;W;W;W;226;0,07;2,354108439;-1,15490196
1005;26;vlakheid;0,187005902;1;;8;0,3;1,6;1,2;-1,2;333;0,976600532;1,988115331;0,963963964;1,561234344;W;W;W;W;784;;2,894316063;
1004;26;voeder;0,226313053;1;;6;-0,9;1,7;-1,2;-1,4;310;0,975216407;1,963680243;0,958064516;1,515375179;W;W;W;W;2370;0,53;3,374748346;-0,27572413
1015;26;leeskaart;0,301788704;1;;9;-1,8;-0,7;-0,6;-0,1;334;0,975630211;1,970862747;0,964071856;1,562104075;W;W;W;W;465;;2,667452953;
1013;26;mozzarella;0,365242826;1;;10;1,1;1,9;0,8;-0,7;345;0,975846892;1,974664664;0,965217391;1,571412103;W;W;W;W;997;0,64;2,998695158;-0,193820026
1023;26;geestigheid;0,431935873;1;;11;1,5;2,5;1,1;2,5;337;0,97322415;1,930445195;0,958456973;1,518327927;W;W;W;W;1960;0,14;3,292256071;-0,853871964
1035;26;hernoemen;0,439993378;1;;9;0,2;-3;0,2;-1,6;335;0,975052598;1,960864729;0,964179104;1,562969787;W;W;W;W;134;0,11;2,127104798;-0,958607315
1031;26;galopperen;0,572649073;1;;10;-0,9;0,5;-3;-0,8;316;0,976322159;1,983105187;0,962025316;1,54580405;W;W;W;W;1370;0,34;3,136720567;-0,468521083
1006;26;krijsen;0,59535637;1;;7;2;1,5;0,8;-2,6;331;0,974329349;1,948615984;0,963746224;1,559482704;W;W;W;W;3600;0,82;3,556302501;-0,086186148
1032;26;geaarzel;0,63424505;1;;8;-1;-0,6;-3,1;-1,1;318;0,975083819;1,961400154;0,965408805;1,572980772;W;W;W;W;117;;2,068185862;
1008;26;immigreren;0,692752021;1;;10;-0,6;-2,4;1;-0,8;363;0,976383981;1,98421356;0,964187328;1,563036214;W;W;W;W;364;0,05;2,561101384;-1,301029996
1022;26;irrigatie;0,776501672;1;;9;1,1;0,5;-2,5;2,4;328;0,976429622;1,985033404;0,960365854;1,532882218;W;W;W;W;1310;0,37;3,117271296;-0,431798276
1002;26;weegbaar;0,795424556;1;;8;-0,5;-1,4;2;1,4;338;0,97444594;1,950570832;0,961538462;1,541986299;W;W;W;W;37;;1,568201724;
1040;26;stormlopen;0,834722065;1;;10;3,2;-0,5;-1,8;0,3;327;0,974203;1,946505896;0,960244648;1,531948401;W;W;W;W;145;;2,161368002;
1009;26;instructief;0,869635846;1;;11;0,5;-0,7;-1;-1;315;0,975136799;1,962310012;0,961904762;1,544856603;W;W;W;W;1870;0,11;3,271841607;-0,958607315
1001;26;professor;0,934703417;1;;9;2,7;-0,1;-0,8;0,7;332;0,974673371;1,954405697;0,960843373;1,536574299;W;W;W;W;27300;67,21;4,436162647;1,827433895
1039;26;ledemaat;0,95084152;1;;8;0;-1.1;2.3;-3.5;344;0,973393266;1,933184544;0,962209302;1,547252688;W;W;W;W;606;0,48;2,782472624;-0,318758763
1018;26;ongeboeid;0,992245294;1;;9;0,8;-0,6;-0,4;2,4;324;0,975641638;1,971062523;0,962962963;1,553220898;W;W;W;W;55;;1,740362689;
1072;27;rugsteun;9,08289E-05;1;;8;-1,2;-3,2;1,6;-2,1;338;0,969036593;1,866819393;0,955621302;1,497283422;W;W;W;W;125;0,09;2,096910013;-1,045757491
1059;27;zwemslag;0,016932689;1;;8;-1,3;1,8;-1,5;-0,1;355;0,971809021;1,90807164;0,954929577;1,492249299;W;W;W;W;291;;2,463892989;
1042;27;verlener;0,094036634;1;;8;0,8;0;-0,8;0;366;0,968763473;1,86292333;0,953551913;1,4823343;W;W;W;W;214;;2,330413773;
1051;27;spaarcent;0,175084145;1;;9;1,8;2,5;-0,8;-1,7;337;0,968834613;1,863935415;0,955489614;1,496322122;W;W;W;W;2;;0,301029996;
1078;27;polariteit;0,19855134;1;;10;2,6;3,3;-0,3;0,9;338;0,971346777;1,900966154;0,952662722;1,476011413;W;W;W;W;1460;0,27;3,164352856;-0,568636236
1080;27;instuderen;0,200212495;1;;10;2,9;2,6;-3,2;-2,1;363;0,971606043;1,904939672;0,955922865;1,499490018;W;W;W;W;1620;0,41;3,209515015;-0,387216143
1065;27;klutsen;0,233969072;1;;7;0,2;0,2;-2,6;1,1;329;0,972542766;1,919552347;0,957446809;1,510754293;W;W;W;W;375;0,11;2,574031268;-0,958607315
1069;27;vastliggen;0,266888535;1;;10;0,9;0;-3,2;0,3;313;0,969299006;1,870589598;0,952076677;1,471876195;W;W;W;W;865;0,05;2,937016107;-1,301029996
1068;27;bestanddeel;0,398256442;1;;11;0,7;0,9;-3,1;1,2;340;0,970360994;1,886125747;0,952941176;1,477985106;W;W;W;W;3330;0,5;3,522444234;-0,301029996
1055;27;psychopathisch;0,426499834;1;;14;1,5;1,2;-0,3;0,8;342;0,971279209;1,899935519;0,959064327;1,522923771;W;W;W;W;278;0,25;2,444044796;-0,602059991
1056;27;aanreiken;0,49516671;1;;9;-0,6;-1,2;-0,1;0,1;358;0,971844608;1,908622675;0,960893855;1,536965835;W;W;W;W;2370;0,21;3,374748346;-0,677780705
1067;27;ongekeurd;0,549636253;1;;9;-1,7;1,5;-2,7;0,1;358;0,971507611;1,90342756;0,958100559;1,515645804;W;W;W;W;7;;0,84509804;
1053;27;aanheffen;0,587023171;1;;9;0,1;-0,8;-1,8;0,4;366;0,971023093;1,896047116;0,956284153;1,502143281;W;W;W;W;961;;2,982723388;
1046;27;flirterig;0,711870128;1;;9;2,2;0;1;-0,9;324;0,971563754;1,904289492;0,956790123;1,505876947;W;W;W;W;511;0,11;2,7084209;-0,958607315
1045;27;oncomfortabel;0,769543875;1;;13;0,7;-1,1;-0,1;-1,2;315;0,97129837;1,900227586;0,952380952;1,474020059;W;W;W;W;930;0,91;2,968482949;-0,040958608
1071;27;afwending;0,793533499;1;;9;-1,7;-0,9;2,8;-2,9;358;0,969022201;1,866613375;0,955307263;1,49499326;W;W;W;W;471;;2,673020907;
1073;27;toegeeflijk;0,874026003;1;;11;1,7;3;-2,4;-0,2;326;0,972089075;1,91242386;0,960122699;1,531010202;W;W;W;W;1140;0,46;3,056904851;-0,337242168
1064;27;zelfvoldoening;0,926460818;1;;14;-0,3;0,4;0,5;-2,9;332;0,970627506;1,890097008;0,954819277;1,49145006;W;W;W;W;224;0,09;2,350248018;-1,045757491
1079;27;metabolisme;0,95493416;1;;11;3;3,2;-2,5;0,8;332;0,969436626;1,872577522;0,951807229;1,469983344;W;W;W;W;1050;0,55;3,021189299;-0,259637311
1050;27;omroeren;0,963466514;1;;8;2,4;0,5;-2,6;-1;362;0,969796416;1,877809961;0,947513812;1,440507899;W;W;W;W;156;;2,193124598;
1106;28;inhalatie;0,037899099;1;;9;-3,4;3,6;1;-2,4;307;0,967369596;1,843467322;0,951140065;1,465319106;W;W;W;W;314;;2,496929648;
1110;28;emigrante;0,078714062;1;;9;-2;2,4;2,2;0,1;360;0,96674001;1,834903567;0,95;1,457421739;W;W;W;W;5210;;3,716837723;
1097;28;onstuimig;0,159166474;1;;9;-1,9;1,8;2,4;-0,6;337;0,968434116;1,85826235;0,952522255;1,475017959;W;W;W;W;4340;0,98;3,63748973;-0,008773924
1081;28;onbeloond;0,164701744;1;;9;1,3;-1,5;-0,3;-1,2;341;0,966686443;1,834181107;0,950146628;1,458432356;W;W;W;W;128;0,07;2,10720997;-1,15490196
1111;28;invoegsel;0,180090917;1;;9;3,7;0,8;0,3;2,1;345;0,963627034;1,794421411;0,944927536;1,423339778;W;W;W;W;10;;1;
1120;28;verhoorder;0,202481385;1;;10;-2,3;0,8;-3,6;-4,1;333;0,963925639;1,798178521;0,945945946;1,430049883;W;W;W;W;262;;2,418301291;
1088;28;concurreren;0,218466308;1;;11;1,8;-3,2;2,1;3,1;321;0,965948322;1,824322331;0,953271028;1,480330578;W;W;W;W;3870;1,42;3,587710965;0,152288344
1091;28;dennenappel;0,246508896;1;;11;-2,9;1,1;-1,1;1,3;377;0,965358885;1,816574897;0,952254642;1,473129277;W;W;W;W;686;0,41;2,836324116;-0,387216143
1108;28;vuilmaken;0,271893974;1;;9;-1,3;3,6;-3,6;-0,8;315;0,968365308;1,857293674;0,946031746;1,430618151;W;W;W;W;546;0,27;2,737192643;-0,568636236
1085;28;gedachteloos;0,310137853;1;;12;-2,3;-2,8;1,3;-3,1;332;0,968523662;1,859525585;0,951807229;1,469983344;W;W;W;W;2990;0,18;3,475671188;-0,744727495
1092;28;daarentegen;0,42073094;1;;11;2,3;1,1;-3;-0,7;304;0,968362055;1,857247917;0,953947368;1,485165457;W;W;W;W;41400;3,52;4,617000341;0,546542663
1084;28;aflosser;0,468752193;1;;8;2,3;-2,9;2,9;-3;346;0,966557009;1,832439398;0,953757225;1,483802696;W;W;W;W;26;;1,414973348;
1096;28;aanhaling;0,496839078;1;;9;1,9;-2,6;-1,5;-1,8;346;0,964793809;1,809248658;0,950867052;1,463419591;W;W;W;W;1480;;3,170261715;
1104;28;veehoeder;0,541157295;1;;9;1,7;3,8;-1,9;1,1;341;0,966616591;1,833240467;0,947214076;1,438496411;W;W;W;W;267;;2,426511261;
1098;28;gashendel;0,612456492;1;;9;0,9;0,8;-2,8;0,6;315;0,964165058;1,801209379;0,946031746;1,430618151;W;W;W;W;250;0,14;2,397940009;-0,853871964
1103;28;opdeling;0,796483699;1;;8;1.2;-3.9;-4.7;0.2;339;0,967870436;1,850377717;0,95280236;1,477000452;W;W;W;W;2510;;3,399673721;
1087;28;immuun;0,798708595;1;;6;0,1;1,1;-1,9;-1,4;328;0,968184005;1,854749616;0,951219512;1,465872861;W;W;W;W;2350;3,96;3,371067862;0,597695186
1117;28;loshaken;0,835872084;1;;8;1,1;0,5;-3,6;2,6;355;0,967580284;1,846363576;0,952112676;1,472129482;W;W;W;W;99;0,09;1,995635195;-1,045757491
1094;28;neerdalen;0,869250572;1;;9;2,7;0,9;-2,7;-2,2;316;0,968400578;1,857789983;0,949367089;1,45307644;W;W;W;W;1750;0,96;3,243038049;-0,017728767
1105;28;toevoeren;0,938129822;1;;9;-2,7;-3,7;-1,9;-0,5;322;0,965339725;1,816324889;0,950310559;1,459564005;W;W;W;W;125;;2,096910013;
1121;29;betuiging;0,005780181;1;;9;1,6;3;2,8;-1,7;347;0,960930852;1,761591762;0,945244957;1,42542432;W;W;W;W;864;;2,936513742;
1143;29;heerszuchtig;0,053490647;1;;12;0,3;2,6;-3,8;-2,9;355;0,959666896;1,746833592;0,943661972;1,41508951;W;W;W;W;629;0,07;2,798650645;-1,15490196
1154;29;tennisnet;0,092380963;1;;9;4,1;1,9;-3,4;2,1;340;0,961741923;1,771267953;0,947058824;1,437456814;W;W;W;W;6;;0,77815125;
1132;29;reflectief;0,156235177;1;;10;0;0,2;1,1;-0,1;350;0,959218864;1,741692463;0,94;1,391743779;W;W;W;W;1210;;3,08278537;
1141;29;openduwen;0,243664046;1;;9;0,7;-0,9;-1,4;-3,8;339;0,96268063;1,782677972;0,946902655;1,43641265;W;W;W;W;175;;2,243038049;
1138;29;vleien;0,264970925;1;;6;0,9;0,7;2,7;-1;332;0,962473166;1,780136233;0,948795181;1,449173426;W;W;W;W;1520;1,49;3,181843588;0,173186268
1153;29;basket;0,283031154;1;;6;4,3;3;-1,2;-2,9;327;0,960644021;1,758208975;0,944954128;1,423514175;W;W;W;W;1720;1,62;3,235528447;0,209515015
1142;29;chagrijnig;0,427397029;1;;10;2,5;0,2;-4;-0,5;337;0,96162845;1,769904204;0,946587537;1,434310485;W;W;W;W;3210;3,48;3,506505032;0,541579244
1122;29;irriterend;0,447102248;1;;10;3,5;2,1;-3,4;-0,8;347;0,961719569;1,770999036;0,945244957;1,42542432;W;W;W;W;705;0,16;2,848189117;-0,795880017
1129;29;wervelen;0,471637363;1;;8;-0,9;1,2;-1,1;-0,2;322;0,961883439;1,772973354;0,944099379;1,417930077;W;W;W;W;1010;0,09;3,004321374;-1,045757491
1123;29;afspringen;0,491513567;1;;10;3,2;-1,6;-3,4;-1,2;330;0,960311325;1,754310306;0,948484848;1,447064756;W;W;W;W;624;0,27;2,79518459;-0,568636236
1125;29;smoking;0,527230653;1;;7;2.4;3.4;-2.9;0.8;305;0,963365584;1,791152468;0,947540984;1,440690531;W;W;W;W;2660;5,58;3,424881637;0,746634199
1127;29;naspreken;0,545042633;1;;9;-0,6;0,9;-0,1;-1,9;347;0,96281265;1,784301417;0,942363112;1,406721167;W;W;W;W;252;;2,401400541;
1144;29;ongelaagd;0,597622299;1;;9;-1,9;0,3;-4,3;-2,2;317;0,959136145;1,740748293;0,943217666;1,412215781;W;W;W;W;5;;0,698970004;
1135;29;liaan;0,671715187;1;;5;-1,3;0,8;0,6;1,5;338;0,963038211;1,787086074;0,946745562;1,435363884;W;W;W;W;556;0,3;2,745074792;-0,522878745
1124;29;kieuw;0,733305991;1;;5;-0,6;2,4;-3,4;-3,1;341;0,960668951;1,758502194;0,944281525;1,419116334;W;W;W;W;1520;0,02;3,181843588;-1,698970004
1157;29;ongewogen;0,812300412;1;;9;-2,5;3,1;0,4;3,3;355;0,961136231;1,764026381;0,94084507;1,397063867;W;W;W;W;305;;2,484299839;
1155;29;boomzaag;0,816220788;1;;8;3,9;3,4;-4;2,2;337;0,959289424;1,742499087;0,940652819;1,395850087;W;W;W;W;70;;1,84509804;
1139;29;zwever;0,874674665;1;;6;-0,2;-2,9;0,6;-2,1;330;0,959670979;1,746880652;0,939393939;1,387952482;W;W;W;W;547;0,21;2,737987326;-0,677780705
1152;29;continu;0,962948999;1;;7;3,6;1;-1,4;0;336;0,96136563;1,766758153;0,943452381;1,413732442;W;W;W;W;7840;4,62;3,894316063;0,664641976
1185;30;ongebogen;0,012730768;1;;9;0,3;2,4;-4,5;0;319;0,95752404;1,722649545;0,940438871;1,394501741;W;W;W;W;94;;1,973127854;
1166;30;goedwillig;0,098394376;1;;10;-0,6;-2,7;0,2;0,7;340;0,957733095;1,724964838;0,944117647;1,418048962;W;W;W;W;179;;2,252853031;
1161;30;filtratie;0,123802994;1;;9;-1,2;-1;-3,5;0,5;298;0,952375831;1,66833957;0,926174497;1,309785362;W;W;W;W;245;;2,389166084;
1196;30;knelling;0,157997691;1;;8;-0,1;-1;5,2;-3;337;0,951489126;1,65946689;0,934718101;1,359350312;W;W;W;W;75;;1,875061263;
1174;30;betreding;0,212790652;1;;9;1,1;3,3;2,8;-2,3;335;0,954568915;1,6908672;0,937313433;1,375086989;W;W;W;W;403;0,09;2,605305046;-1,045757491
1193;30;recessief;0,240860063;1;;9;-2,8;2,3;-5,5;-0,5;330;0,95693771;1,716204718;0,933333333;1,351089806;W;W;W;W;259;0,05;2,413299764;-1,301029996
1175;30;hoofdwet;0,264638045;1;;8;-1,1;2,8;-0,6;-1,3;339;0,955816005;1,704070109;0,935103245;1,361664357;W;W;W;W;315;;2,498310554;
1171;30;mascarpone;0,294623668;1;;10;1,1;2,7;3;-4;341;0,957136804;1,718385127;0,941348974;1,40025507;W;W;W;W;609;0,11;2,784617293;-0,958607315
1180;30;zeepschuim;0,31683221;1;;10;1,4;-1,9;-3,9;1,6;331;0,956818541;1,714903514;0,936555891;1,370458548;W;W;W;W;138;;2,139879086;
1197;30;huisgevel;0,37194702;1;;9;3,1;1,5;-5,2;-1,9;322;0,951445836;1,65903704;0,928571429;1,323364216;W;W;W;W;134;;2,127104798;
1187;30;opdweilen;0,407201841;1;;9;-1,1;1;-4,9;0,7;355;0,951799129;1,66255402;0,932394366;1,345540647;W;W;W;W;185;0,32;2,267171728;-0,494850022
1169;30;anekdotisch;0,54537289;1;;11;-0.1;1.6;-2.7;2.9;327;0,954302267;1,688082117;0,932721713;1,347470506;W;W;W;W;2530;;3,403120521;
1163;30;leerpunt;0,596227232;1;;8;-1,2;2,7;0,9;-0,1;318;0,956459374;1,710999245;0,940251572;1,393323417;W;W;W;W;597;;2,775974331;
1168;30;denkkader;0,601634752;1;;9;2,8;2,3;-2,8;-1,3;355;0,955299015;1,698560786;0,932394366;1,345540647;W;W;W;W;1730;;3,238046103;
1183;30;douchegel;0,656530588;1;;9;2.8;4.2;-0.5;-4;312;0,953832735;1,683209567;0,932692308;1,347296946;W;W;W;W;875;;2,942008053;
1181;30;ontwaking;0,755801013;1;;9;-1,4;-0,9;2,8;4,2;333;0,957366931;1,720915608;0,942942943;1,41044472;W;W;W;W;853;0,21;2,930949031;-0,677780705
1162;30;nazingen;0,809655772;1;;8;0,4;-0,9;-3,2;-0,6;330;0,95665837;1,713159177;0,936363636;1,369288565;W;W;W;W;420;;2,62324929;
1195;30;pianospelen;0,822212307;1;;11;-2,9;-2,7;-5,4;-2,9;347;0,951888718;1,663449143;0,930835735;1,336419783;W;W;W;W;2320;0,69;3,365487985;-0,161150909
1170;30;formatteren;0,864017811;1;;11;1,4;0,8;3,3;-0,2;316;0,955060601;1,696037402;0,936708861;1,371390798;W;W;W;W;145;0,09;2,161368002;-1,045757491
1176;30;intypen;0,935674036;1;;7;-0,4;-0,6;-3,1;-1,1;358;0,952340462;1,667983124;0,932960894;1,348883771;W;W;W;W;1040;0,11;3,017033339;-0,958607315
1224;31;jaargetij;0,029941616;1;;9;-0,7;-3;-5;-5,8;336;0,949857552;1,643474019;0,925595238;1,306539817;W;W;W;W;571;0,11;2,756636108;-0,958607315
1210;31;halsreikend;0,092844396;1;;11;0.8;6.7;-3.1;-1.8;342;0,948700179;1,632379137;0,923976608;1,297542929;W;W;W;W;659;;2,818885415;
1226;31;poederig;0,163595234;1;;8;3,2;0,9;5,7;1,6;333;0,944569067;1,594331235;0,927927928;1,3196948;W;W;W;W;128;;2,10720997;
1216;31;afzakking;0,188142378;1;;9;-1,8;2,8;-0,4;3,3;358;0,947471984;1,620821006;0,927374302;1,316552031;W;W;W;W;3;;0,477121255;
1235;31;skioord;0,229858027;1;;7;1,9;4,5;-3,6;2,1;377;0,94689673;1,61548115;0,925729443;1,307290533;W;W;W;W;999;0,21;2,999565488;-0,677780705
1238;31;stukmaken;0,261195911;1;;9;1,9;-0,5;-2,9;2,2;333;0,946312571;1,610105357;0,924924925;1,302801195;W;W;W;W;512;0,39;2,709269961;-0,408935393
